,Mural|FGF7,Mural|RERGL,Mural|CD36,Mural|TNFAIP6,Mural|SPINT2,Mural|LAMC3,Mural|ISG,Mural|ROBO2,Cancer_Tissue,Cancer_Type
2023_Lake_Nature_Kidney|KB8,0.0,0.12048192771084337,0.0,0.0,0.8795180722891566,0.0,0.0,,Non-malignant disease,
2023_Kong_Immunity_CD|H197396_N3,0.10126582278481013,0.4240506329113924,0.0759493670886076,0.0,0.3987341772151899,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H02_S00_premrna,0.0,0.1322314049586777,0.5734265734265734,0.0,0.29434202161474887,0.0,0.0,,Non-malignant disease,
2023_Kumar_Nature_Breast|hbca_c119,0.27901234567901234,0.662962962962963,0.05802469135802469,0.0,0.0,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c44,0.40963855421686746,0.5903614457831325,0.0,0.0,0.0,0.0,0.0,,Cancer_Tumor,BRCA
2022_Nee_NatGenet_Breast|GSM5320158_scRNA_ctrl7,0.7096774193548387,0.2857142857142857,0.004608294930875576,0.0,0.0,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeart7888925,0.0,0.0,0.10316742081447963,0.0,0.8968325791855204,0.0,0.0,,Control,
2020_Drokhlyansky_Cell_EntericNerve|H2_S12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,Cancer_AdjNorm,CRC
2023_Fonseca_NatGenet_Endometriosis|sample38,0.1689291101055807,0.803921568627451,0.027149321266968326,0.0,0.0,0.0,0.0,,Non-malignant disease,
2022_Reichart_Science_Heart|BO_H16_LV0_premrna,0.0,0.05695963787250094,0.22557525462089778,0.0,0.7174651075066013,0.0,0.0,,Non-malignant disease,
2023_Kong_Immunity_CD|I130064_N3,0.0,0.9753694581280788,0.0,0.0,0.024630541871921183,0.0,0.0,,Non-malignant disease,
2020_Litvinukova_Nature_Heart|HCAHeart8287128,0.0,0.04037854889589906,0.14384858044164037,0.0,0.8157728706624605,0.0,0.0,,Control,
2021_Chan_CancerCell_SCLC|RU1128,0.2876712328767123,0.0821917808219178,0.0,0.0,0.1506849315068493,0.4794520547945205,0.0,,Cancer_Tumor,NSCLC
2023_Fonseca_NatGenet_Endometriosis|sample22,0.5869565217391305,0.15217391304347827,0.2608695652173913,0.0,0.0,0.0,0.0,,Non-malignant disease,
2022_Reichart_Science_Heart|BO_H35_RV0_premrna,0.0,0.06332905434317501,0.34959349593495936,0.0,0.5870774497218656,0.0,0.0,,Non-malignant disease,
2022_Zhou_NatGenet_PDAC|HT061P1-S1PCA1A1Z1_1B2_1,0.009900990099009901,0.6336633663366337,0.0,0.18811881188118812,0.16831683168316833,0.0,0.0,,Cancer_Tumor,PC
2022_Reichart_Science_Heart|BO_H13_LV0_premrna,0.009410801963993453,0.05319148936170213,0.25777414075286414,0.0,0.6796235679214403,0.0,0.0,,Non-malignant disease,
2023_Fonseca_NatGenet_Endometriosis|sample20,0.26595744680851063,0.7021276595744681,0.0,0.0,0.031914893617021274,0.0,0.0,,Non-malignant disease,
2020_Adams_SciAdv_IPF|022I,0.29523809523809524,0.29523809523809524,0.05714285714285714,0.0,0.11428571428571428,0.23809523809523808,0.0,,Non-malignant disease,
2020_Litvinukova_Nature_Heart|HCAHeartST13146206,0.0345679012345679,0.04197530864197531,0.17037037037037037,0.0,0.7530864197530864,0.0,0.0,,Control,
2023_Kong_Immunity_CD|N166301_N2,0.0,0.8275862068965517,0.1724137931034483,0.0,0.0,0.0,0.0,,Non-malignant disease,
2020_Drokhlyansky_Cell_EntericNerve|H3_S34,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,Cancer_AdjNorm,CRC
2020_Litvinukova_Nature_Heart|HCAHeart7702875,0.0,0.026215182960131075,0.2577826324412889,0.0,0.71600218459858,0.0,0.0,,Control,
2022_Gur_Cell_Sceleroderma|GSM5837297_AB7212,0.18181818181818182,0.7878787878787878,0.030303030303030304,0.0,0.0,0.0,0.0,,Non-malignant disease,
2021_Garcia-Alonso_NatGenet_Endometrial|4861STDY7387182,0.0,0.35877862595419846,0.0,0.2900763358778626,0.3511450381679389,0.0,0.0,,Control,
2022_Kumar_CancerDis_Gastric|GSM5573494_sample29,0.0,0.3230769230769231,0.0,0.676923076923077,0.0,0.0,0.0,,Cancer_AdjNorm,GC
2020_Litvinukova_Nature_Heart|HCAHeartST13146203,0.008,0.008,0.136,0.0,0.848,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H46_LV0_R2_premrna,0.0,0.02849441663457836,0.24913361571043513,0.0,0.7223719676549866,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c32,0.4145758661887694,0.5854241338112306,0.0,0.0,0.0,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeart7836681,0.0,0.028169014084507043,0.13421706710853357,0.0,0.8376139188069595,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c46,0.5209003215434084,0.44855305466237944,0.03054662379421222,0.0,0.0,0.0,0.0,,Cancer_Tumor,BRCA
2021_Wu_NatGenet_Breast|CID4040,0.12169312169312169,0.47619047619047616,0.026455026455026454,0.15608465608465608,0.0,0.0,0.21957671957671956,,Cancer_Tumor,BRCA
2022_Reichart_Science_Heart|BO_H13_S00_premrna,0.014519056261343012,0.09195402298850575,0.46098003629764067,0.0,0.4325468844525106,0.0,0.0,,Non-malignant disease,
2020_Litvinukova_Nature_Heart|HCAHeart7850549,0.04054054054054054,0.7207207207207207,0.23873873873873874,0.0,0.0,0.0,0.0,,Control,
2022_Emont_Nature_WAT|Hs_SAT_256-1,0.14864864864864866,0.7905405405405406,0.060810810810810814,0.0,0.0,0.0,0.0,,Control,
2023_Hickey_Nature_Intestine|B001-A-501,0.0,0.0,0.0022354694485842027,0.0,0.9977645305514158,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H44_LV0_premrna,0.05128205128205128,0.02564102564102564,0.43162393162393164,0.0,0.49145299145299143,0.0,0.0,,Non-malignant disease,
2022_Hwang_NatGenet_PDAC|T6_CRT,0.0,0.0,0.014370245139475908,0.0,0.9856297548605241,0.0,0.0,,Cancer_Tumor,PC
2020_Litvinukova_Nature_Heart|HCAHeartST10773170,0.024838012958963283,0.0,0.09503239740820735,0.0,0.8801295896328294,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c110,0.37112010796221323,0.5263157894736842,0.10256410256410256,0.0,0.0,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c135,0.44680851063829785,0.5531914893617021,0.0,0.0,0.0,0.0,0.0,,Control,
2022_Zhou_NatGenet_PDAC|TWCE-HT060P1-S1PAA1A1Z1B1,0.14042553191489363,0.42127659574468085,0.26382978723404255,0.14893617021276595,0.02553191489361702,0.0,0.0,,Cancer_Tumor,PC
2022_TabulaSapiens_Science_TabulaSapiens|TSP2_Thymus_nan_smartseq2,0.1276595744680851,0.8368794326241135,0.03546099290780142,0.0,0.0,0.0,0.0,,Control,
2023_Hirz_NatComm_Prostate|GSM5494347_SCG-PCA21-N-LG,0.23728813559322035,0.4406779661016949,0.3220338983050847,0.0,0.0,0.0,0.0,,Cancer_AdjNorm,PRC
2020_Litvinukova_Nature_Heart|HCAHeart7905329,0.08,0.5,0.3333333333333333,0.0,0.08666666666666667,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c73,0.06486486486486487,0.8324324324324325,0.10270270270270271,0.0,0.0,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c88,0.08053691275167785,0.8624161073825504,0.05704697986577181,0.0,0.0,0.0,0.0,,Control,
2020_Drokhlyansky_Cell_EntericNerve|H14_S61,0.0,0.010055304172951232,0.0,0.0,0.9899446958270488,0.0,0.0,,Cancer_AdjNorm,CRC
2020_Litvinukova_Nature_Heart|HCAHeart7702874,0.0,0.023428571428571427,0.25142857142857145,0.0,0.7251428571428571,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeart7702879,0.0,0.040787623066104076,0.09282700421940929,0.0,0.8663853727144867,0.0,0.0,,Control,
BICCN|HSB340_2_S1,0.0,0.7640449438202247,0.15730337078651685,0.0,0.07865168539325842,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c87,0.20491803278688525,0.7663934426229508,0.028688524590163935,0.0,0.0,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H20_RV0_premrna,0.0,0.08480413258717176,0.3336203185535945,0.0,0.5815755488592338,0.0,0.0,,Non-malignant disease,
2021_Wu_NatGenet_Breast|CID4495,0.0,0.0673076923076923,0.10576923076923077,0.0,0.0,0.0,0.8269230769230769,,Cancer_Tumor,BRCA
2023_Kumar_Nature_Breast|hbca_c144,0.3827751196172249,0.6172248803827751,0.0,0.0,0.0,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c10,0.4117647058823529,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c155,0.18798283261802576,0.8120171673819743,0.0,0.0,0.0,0.0,0.0,,Cancer_Tumor,BRCA
2020_Litvinukova_Nature_Heart|HCAHeart7702878,0.0,0.03426791277258567,0.06230529595015576,0.0,0.9034267912772586,0.0,0.0,,Control,
2022_Madissoon_NatGenet_Lung|WTDAtest7732267,0.0970873786407767,0.11650485436893204,0.07766990291262135,0.0,0.32038834951456313,0.3883495145631068,0.0,,Control,
2022_Zhou_NatGenet_PDAC|HT061P1-S1R1A1A1Z1_B2_1,0.2457627118644068,0.6949152542372882,0.059322033898305086,0.0,0.0,0.0,0.0,,Cancer_Tumor,PC
2022_Reichart_Science_Heart|BO_H24_S00_premrna,0.01813110181311018,0.0397489539748954,0.25313807531380755,0.0,0.6889818688981869,0.0,0.0,,Non-malignant disease,
2021_Pal_EMBO_Breast|GSM4909270_N-PM0342-Total,0.35098522167487683,0.6490147783251231,0.0,0.0,0.0,0.0,0.0,,Control,
2022_TabulaSapiens_Science_TabulaSapiens|TSP8_Prostate_nan_10X,0.16,0.84,0.0,0.0,0.0,0.0,0.0,,Control,
2023_Hirz_NatComm_Prostate|GSM5494365_SCG-PCA12-T-LG,0.14857142857142858,0.7485714285714286,0.10285714285714286,0.0,0.0,0.0,0.0,,Cancer_Tumor,PRC
2022_TabulaSapiens_Science_TabulaSapiens|TSP12_Heart_Atria_10X,0.0,0.03520390379923318,0.014987800627396306,0.0,0.9498082955733705,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H41_LV0_premrna,0.0,0.028476506881822496,0.2097769340294257,0.0,0.7617465590887518,0.0,0.0,,Non-malignant disease,
2020_Litvinukova_Nature_Heart|HCAHeart7850543,0.06140350877192982,0.40350877192982454,0.49122807017543857,0.0,0.043859649122807015,0.0,0.0,,Control,
2022_Kumar_CancerDis_Gastric|GSM5573468_sample3,0.03571428571428571,0.08928571428571429,0.05357142857142857,0.75,0.07142857142857142,0.0,0.0,,Cancer_Tumor,GC
2020_Litvinukova_Nature_Heart|HCAHeart9845433,0.0,0.005359394703656999,0.04129886506935687,0.0,0.9533417402269861,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeart7702881,0.0,0.006944444444444444,0.2601851851851852,0.0,0.7328703703703704,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H08_LV1_premrna,0.0,0.04009936124911285,0.25798438608942514,0.0,0.7019162526614621,0.0,0.0,,Non-malignant disease,
2020_Litvinukova_Nature_Heart|HCAHeart7702876,0.0,0.03894839337877313,0.4196689386562804,0.0,0.5413826679649465,0.0,0.0,,Control,
2021_Pal_EMBO_Breast|GSM4909288_TN-B1-MH0177,0.012048192771084338,0.4939759036144578,0.03614457831325301,0.27710843373493976,0.0,0.0,0.18072289156626506,,Cancer_Tumor,BRCA
2023_Hickey_Nature_Intestine|B011-A-405,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H02_RV0_premrna,0.007847533632286996,0.13228699551569506,0.242152466367713,0.0,0.6177130044843049,0.0,0.0,,Non-malignant disease,
2022_Reichart_Science_Heart|BO_H74_LV0_premrna,0.0076077768385460695,0.11834319526627218,0.4243448858833474,0.0,0.44970414201183434,0.0,0.0,,Non-malignant disease,
2022_TabulaSapiens_Science_TabulaSapiens|TSP14_Muscle_Abdomen_10X,0.1330049261083744,0.4876847290640394,0.3793103448275862,0.0,0.0,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H08_LV0_premrna,0.0,0.04190377651319193,0.21469218830832903,0.0,0.7434040351784791,0.0,0.0,,Non-malignant disease,
2022_Emont_Nature_WAT|Hs_OAT_254-1,0.18604651162790697,0.3521594684385382,0.46179401993355484,0.0,0.0,0.0,0.0,,Control,
2023_Hickey_Nature_Intestine|B005-A-101,0.0150093808630394,0.0,0.0,0.0,0.9849906191369606,0.0,0.0,,Control,
2022_Gur_Cell_Sceleroderma|GSM5837319_AB7280,0.5612244897959183,0.41836734693877553,0.02040816326530612,0.0,0.0,0.0,0.0,,Control,
2022_Gur_Cell_Sceleroderma|GSM5837361_AB7464,0.21649484536082475,0.6185567010309279,0.16494845360824742,0.0,0.0,0.0,0.0,,Non-malignant disease,
2020_Litvinukova_Nature_Heart|HCAHeart8102862,0.09753787878787878,0.375,0.5274621212121212,0.0,0.0,0.0,0.0,,Control,
2023_Kong_Immunity_CD|N130084_L,0.3888888888888889,0.2037037037037037,0.12962962962962962,0.0,0.2777777777777778,0.0,0.0,,Non-malignant disease,
2022_TabulaSapiens_Science_TabulaSapiens|TSP2_Thymus_nan_10X,0.15425531914893617,0.6382978723404256,0.13829787234042554,0.0,0.06914893617021277,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c37,0.5200698080279232,0.4799301919720768,0.0,0.0,0.0,0.0,0.0,,Cancer_Tumor,BRCA
2023_Kong_Immunity_CD|H158108_N3,0.17886178861788618,0.2682926829268293,0.08130081300813008,0.0,0.4715447154471545,0.0,0.0,,Control,
2020_Drokhlyansky_Cell_EntericNerve|H4_S26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,Cancer_AdjNorm,CRC
2020_Litvinukova_Nature_Heart|HCAHeart7888926,0.0,0.016783216783216783,0.06293706293706294,0.0,0.9202797202797203,0.0,0.0,,Control,
2022_Gur_Cell_Sceleroderma|GSM5837355_AB7458,0.75,0.21875,0.03125,0.0,0.0,0.0,0.0,,Non-malignant disease,
2023_Kumar_Nature_Breast|hbca_c127,0.4457193292144748,0.5401588702559577,0.01412180052956752,0.0,0.0,0.0,0.0,,Control,
2023_Hickey_Nature_Intestine|B008-A-201,0.01750380517503805,0.0167427701674277,0.0,0.0,0.9657534246575342,0.0,0.0,,Control,
BICCN|10X389-4_S7,0.0392156862745098,0.6862745098039216,0.23529411764705882,0.0,0.0392156862745098,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeart8287124,0.0,0.0,0.15819209039548024,0.0,0.8418079096045198,0.0,0.0,,Control,
2021_Wu_NatGenet_Breast|CID4465,0.01680672268907563,0.9159663865546218,0.03361344537815126,0.03361344537815126,0.0,0.0,0.0,,Cancer_Tumor,BRCA
2020_Litvinukova_Nature_Heart|HCAHeart7888924,0.0,0.0,0.10337698139214335,0.0,0.8966230186078566,0.0,0.0,,Control,
2023_Hickey_Nature_Intestine|B004-A-204,0.0,0.11578947368421053,0.0,0.0,0.8842105263157894,0.0,0.0,,Control,
2023_Hirz_NatComm_Prostate|GSM5494370_SCG-PCA17-N-LG,0.04285714285714286,0.8857142857142857,0.07142857142857142,0.0,0.0,0.0,0.0,,Cancer_AdjNorm,PRC
2020_Drokhlyansky_Cell_EntericNerve|H7_S41,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,Cancer_AdjNorm,CRC
2023_Kumar_Nature_Breast|hbca_c139,0.3884943181818182,0.6015625,0.009943181818181818,0.0,0.0,0.0,0.0,,Control,
BICCN|10X362-5_S13,0.0,0.9375,0.0,0.0,0.0625,0.0,0.0,,Control,
2021_Elmentaite_Nature_Intestine|Human_colon_16S8000511,0.13333333333333333,0.7166666666666667,0.0,0.0,0.15,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H79_RV0_premrna,0.0,0.024721878862793572,0.0865265760197775,0.0,0.8887515451174289,0.0,0.0,,Non-malignant disease,
2022_Gur_Cell_Sceleroderma|GSM5837491_AB8030,0.9867549668874173,0.013245033112582781,0.0,0.0,0.0,0.0,0.0,,Non-malignant disease,
2022_Hwang_NatGenet_PDAC|T8_CRT,0.2542372881355932,0.3728813559322034,0.0,0.0,0.3728813559322034,0.0,0.0,,Cancer_Tumor,PC
2021_Pelka_Cell_CRC|C157_T_0_0_0_c1_v3,0.07766990291262135,0.4174757281553398,0.019417475728155338,0.17475728155339806,0.3106796116504854,0.0,0.0,,Cancer_Tumor,CRC
2022_Nee_NatGenet_Breast|GSM5320161_scRNA_ctrl10,0.6552380952380953,0.34476190476190477,0.0,0.0,0.0,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c77,0.14516129032258066,0.7983870967741935,0.056451612903225805,0.0,0.0,0.0,0.0,,Control,
2022_vanZyl_PNAS_Eye|Hu220OSCSWS2,0.02030456852791878,0.017766497461928935,0.0,0.0,0.9619289340101523,0.0,0.0,,Control,
2021_Pal_EMBO_Breast|GSM4909279_B1-MH0023,0.03505154639175258,0.9649484536082474,0.0,0.0,0.0,0.0,0.0,,Non-malignant disease,
2022_TabulaSapiens_Science_TabulaSapiens|TSP15_Eye_Sclera-etc_10X,0.10666666666666667,0.7333333333333333,0.09333333333333334,0.0,0.06666666666666667,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c112,0.23232323232323232,0.7575757575757576,0.010101010101010102,0.0,0.0,0.0,0.0,,Cancer_Tumor,BRCA
2022_Reichart_Science_Heart|BO_H56_LV0_premrna,0.0,0.07926829268292683,0.4425087108013937,0.0,0.47822299651567945,0.0,0.0,,Non-malignant disease,
2022_Reichart_Science_Heart|BO_H53_S00_premrna,0.0,0.016708860759493672,0.17164556962025315,0.0,0.8116455696202531,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H08_RV0_premrna,0.04177545691906005,0.27676240208877284,0.2845953002610966,0.0,0.3968668407310705,0.0,0.0,,Non-malignant disease,
BICCN|HSB340_4_S1,0.00847457627118644,0.8813559322033898,0.059322033898305086,0.0,0.05084745762711865,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeart7664654,0.0,0.0,0.2015810276679842,0.0,0.7984189723320159,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c148,0.5992217898832685,0.40077821011673154,0.0,0.0,0.0,0.0,0.0,,Control,
2020_Drokhlyansky_Cell_EntericNerve|H1_S7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,Cancer_AdjNorm,CRC
2023_Fonseca_NatGenet_Endometriosis|sample43,0.09302325581395349,0.9069767441860465,0.0,0.0,0.0,0.0,0.0,,Non-malignant disease,
2023_Kumar_Nature_Breast|hbca_c55,0.26119402985074625,0.5970149253731343,0.1417910447761194,0.0,0.0,0.0,0.0,,Control,
2020_Park_Science_Thymus|WSSS8062669,0.3584905660377358,0.5849056603773585,0.03773584905660377,0.0,0.0,0.0,0.018867924528301886,,Control,
2020_Litvinukova_Nature_Heart|HCAHeart9845431,0.0,0.00720675944333996,0.11928429423459244,0.0,0.8735089463220675,0.0,0.0,,Control,
2023_Hirz_NatComm_Prostate|GSM5494375_SCG-PCA19-T-HG,0.09411764705882353,0.9058823529411765,0.0,0.0,0.0,0.0,0.0,,Cancer_Tumor,PRC
2022_Reichart_Science_Heart|BO_H28_LV0_premrna,0.0,0.03861386138613861,0.19603960396039605,0.0,0.7653465346534654,0.0,0.0,,Non-malignant disease,
2020_Habermann_SciAdv_Lung-COVID19|GSM5226574_C51ctr,0.018518518518518517,0.0,0.0,0.0,0.6296296296296297,0.35185185185185186,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c03,0.0,0.35294117647058826,0.6470588235294118,0.0,0.0,0.0,0.0,,Cancer_Tumor,BRCA
2022_Madissoon_NatGenet_Lung|WSSS_A_LNG8757927,0.11196911196911197,0.08494208494208494,0.03088803088803089,0.0,0.7722007722007722,0.0,0.0,,Control,
2023_Hirz_NatComm_Prostate|GSM5494380_SCG-PCA24-N-CplusD,0.29842931937172773,0.5549738219895288,0.13089005235602094,0.0,0.015706806282722512,0.0,0.0,,Cancer_AdjNorm,PRC
2023_Kumar_Nature_Breast|hbca_c125,0.12574850299401197,0.8203592814371258,0.05389221556886228,0.0,0.0,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeart7905330,0.09448818897637795,0.7559055118110236,0.14960629921259844,0.0,0.0,0.0,0.0,,Control,
2023_Hickey_Nature_Intestine|B004-A-008,0.0,0.0,0.010586319218241042,0.0,0.989413680781759,0.0,0.0,,Control,
2021_Wu_NatGenet_Breast|CID4398,0.2318840579710145,0.7536231884057971,0.014492753623188406,0.0,0.0,0.0,0.0,,Cancer_Tumor,BRCA
2023_Hickey_Nature_Intestine|B011-A-101,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeart7698016,0.0,0.0,0.17204301075268819,0.0,0.8279569892473119,0.0,0.0,,Control,
2022_vanZyl_PNAS_Eye|Hu216OSTMS2,0.0,0.0,0.011865035224323322,0.0,0.9881349647756766,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeart7728606,0.0,0.4878048780487805,0.47804878048780486,0.0,0.03414634146341464,0.0,0.0,,Control,
2021_Pal_EMBO_Breast|GSM4909276_N-PM0372-Total,0.21348314606741572,0.7865168539325843,0.0,0.0,0.0,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeart7698015,0.0,0.0,0.09773123909249563,0.0,0.9022687609075044,0.0,0.0,,Control,
2022_Gur_Cell_Sceleroderma|GSM5837170_AB13837,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Non-malignant disease,
2023_Kumar_Nature_Breast|hbca_c146,0.341130604288499,0.6588693957115009,0.0,0.0,0.0,0.0,0.0,,Control,
2022_Kumar_CancerDis_Gastric|GSM5573489_sample24,0.0,0.0,0.017699115044247787,0.9823008849557522,0.0,0.0,0.0,,Cancer_Tumor,GC
2020_Litvinukova_Nature_Heart|HCAHeart7964513,0.0,0.012145748987854251,0.3214574898785425,0.0,0.6663967611336032,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c167,0.11949685534591195,0.8805031446540881,0.0,0.0,0.0,0.0,0.0,,Control,
2022_vanZyl_PNAS_Eye|Hu235IrisPS2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,Control,
2021_Pelka_Cell_CRC|C170_T_0_0_0_c1_v3,0.16666666666666666,0.08333333333333333,0.09722222222222222,0.4444444444444444,0.20833333333333334,0.0,0.0,,Cancer_Tumor,CRC
2023_Kumar_Nature_Breast|hbca_c81,0.27233115468409586,0.6666666666666666,0.06100217864923747,0.0,0.0,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeart8102868,0.1144578313253012,0.552710843373494,0.3328313253012048,0.0,0.0,0.0,0.0,,Control,
2022_Gur_Cell_Sceleroderma|GSM5837524_AB8320,0.6538461538461539,0.2692307692307692,0.07692307692307693,0.0,0.0,0.0,0.0,,Non-malignant disease,
2023_Kong_Immunity_CD|H197396_N2,0.1724137931034483,0.4,0.04827586206896552,0.0,0.3793103448275862,0.0,0.0,,Control,
2022_vanZyl_PNAS_Eye|Hu216CiliaryBody,0.0,0.0,0.015424164524421594,0.0,0.9845758354755784,0.0,0.0,,Control,
2022_Reichart_Science_Heart|BO_H49_RV0_premrna,0.005870020964360587,0.028092243186582808,0.16519916142557653,0.0,0.80083857442348,0.0,0.0,,Control,
2023_Kumar_Nature_Breast|hbca_c39,0.703601108033241,0.296398891966759,0.0,0.0,0.0,0.0,0.0,,Cancer_Tumor,BRCA
2022_Reichart_Science_Heart|BO_H13_RV0_premrna,0.04455106237148732,0.08430431802604524,0.42152159013022616,0.0,0.44962302947224125,0.0,0.0,,Non-malignant disease,
2022_Nee_NatGenet_Breast|GSM5320162_scRNA_ctrl11,0.6759776536312849,0.29608938547486036,0.027932960893854747,0.0,0.0,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeart7829976,0.0,0.04107292539815591,0.04610226320201174,0.0,0.9128248113998324,0.0,0.0,,Control,
BICCN|HSB340_3_S1,0.0,0.7254901960784313,0.13725490196078433,0.0,0.13725490196078433,0.0,0.0,,Control,
2022_TabulaSapiens_Science_TabulaSapiens|TSP1_Muscle_nan_smartseq2,0.16494845360824742,0.5979381443298969,0.23711340206185566,0.0,0.0,0.0,0.0,,Control,
2022_Zhou_NatGenet_PDAC|HT056P-S1R1A1,0.06206896551724138,0.5379310344827586,0.10344827586206896,0.1103448275862069,0.18620689655172415,0.0,0.0,,Cancer_Tumor,PC
2022_Reichart_Science_Heart|BO_H42_S00_premrna,0.005015673981191223,0.04890282131661442,0.25391849529780564,0.0,0.6921630094043887,0.0,0.0,,Non-malignant disease,
2020_Litvinukova_Nature_Heart|HCAHeart7905331,0.0,0.5677966101694916,0.4322033898305085,0.0,0.0,0.0,0.0,,Control,
2022_vanZyl_PNAS_Eye|Hu220235IrisCS2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,Control,
2022_Kumar_CancerDis_Gastric|GSM5573479_sample14,0.0,0.22988505747126436,0.06896551724137931,0.7011494252873564,0.0,0.0,0.0,,Cancer_Tumor,GC
2022_Gur_Cell_Sceleroderma|GSM5837415_AB7754,0.8191489361702128,0.14893617021276595,0.031914893617021274,0.0,0.0,0.0,0.0,,Non-malignant disease,
2022_TabulaSapiens_Science_TabulaSapiens|TSP2_Muscle_rectusabdominus_10X,0.23668639053254437,0.42011834319526625,0.3431952662721893,0.0,0.0,0.0,0.0,,Control,
2023_Monavarfeshani_PNAS_Eye|Hu222ODScl,0.27710843373493976,0.7228915662650602,0.0,0.0,0.0,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeartST13146202,0.014492753623188406,0.07971014492753623,0.13043478260869565,0.0,0.7753623188405797,0.0,0.0,,Control,
2022_Zhou_NatGenet_PDAC|TWCE-HT060P1-S1PBA1A1Z1B1,0.15267175572519084,0.366412213740458,0.16030534351145037,0.32061068702290074,0.0,0.0,0.0,,Cancer_Tumor,PC
2022_Madissoon_NatGenet_Lung|HCA_A_LNG9387711,0.19607843137254902,0.058823529411764705,0.0,0.0,0.6274509803921569,0.11764705882352941,0.0,,Control,
2022_Kumar_CancerDis_Gastric|GSM5573493_sample28,0.31746031746031744,0.1111111111111111,0.047619047619047616,0.5238095238095238,0.0,0.0,0.0,,Cancer_Tumor,GC
2022_Reichart_Science_Heart|BO_H28_S00_premrna,0.0,0.12893462469733658,0.3565375302663438,0.0,0.5145278450363197,0.0,0.0,,Non-malignant disease,
2022_Zhou_NatGenet_PDAC|HT056P-S1PBA3,0.06918238993710692,0.610062893081761,0.20754716981132076,0.10062893081761007,0.012578616352201259,0.0,0.0,,Cancer_Tumor,PC
2022_Madissoon_NatGenet_Lung|HCA_A_LNG9387713,0.15384615384615385,0.038461538461538464,0.019230769230769232,0.0,0.5384615384615384,0.25,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeart7702882,0.0,0.0049261083743842365,0.254679802955665,0.0,0.7403940886699507,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeart7728608,0.007575757575757576,0.3560606060606061,0.5606060606060606,0.0,0.07575757575757576,0.0,0.0,,Control,
2020_Litvinukova_Nature_Heart|HCAHeartST13189996,0.003816793893129771,0.011450381679389313,0.05248091603053435,0.0,0.9322519083969466,0.0,0.0,,Control,
