,Fibroblast|IL6,Fibroblast|HSP,Fibroblast|Universal,Fibroblast|KLK1,Fibroblast|LRRC15,Fibroblast|IL24,Fibroblast|CST2,Fibroblast|Alveolar,Fibroblast|CLDN1,Fibroblast|GREM2,Fibroblast|Corneal,Fibroblast|COX15,Fibroblast|CD36,Fibroblast|CCL19,Fibroblast|ISG,Fibroblast|Chondrocyte,Fibroblast|Dermal-sheath,Fibroblast|SYT1,Fibroblast|COCH,Fibroblast|ITGB8,Fibroblast|CLEC14A,Fibroblast|Satellite,Fibroblast|NRG1,Fibroblast|ADAMDEC1,Cancer_Tissue,Cancer_Type
2023_Kumar_Nature_Breast|hbca_c100,0.8898809523809523,0.025297619047619048,0.07738095238095238,0.00744047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2021_Chan_CancerCell_SCLC|RU1134_Sort-Freeze,0.34177215189873417,0.0,0.0,0.0,0.26582278481012656,0.0,0.05063291139240506,0.10126582278481013,0.0,0.0,0.0,0.0,0.0,0.24050632911392406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cancer_Tumor,NSCLC
2023_Lake_Nature_Kidney|KB12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
2022_Gur_Cell_Sceleroderma|GSM5837519_AB8315,0.0,0.0,0.5529411764705883,0.0,0.07058823529411765,0.0,0.0,0.0,0.0,0.24705882352941178,0.023529411764705882,0.0,0.011764705882352941,0.011764705882352941,0.0,0.0,0.03529411764705882,0.0,0.047058823529411764,0.0,0.0,0.0,0.0,0.0,Control,
2023_Kong_Immunity_CD|N134764_E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3651685393258427,0.6348314606741573,Non-malignant disease,
2020_Adams_SciAdv_IPF|207CO,0.7761194029850746,0.0,0.13432835820895522,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.07462686567164178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
2022_Reichart_Science_Heart|IC_H04_RV0_premrna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9698795180722891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030120481927710843,0.0,0.0,0.0,Non-malignant disease,
2023_Kong_Immunity_CD|I104689_N1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34146341463414637,0.35365853658536583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06097560975609756,0.24390243902439024,Non-malignant disease,
2021_Pelka_Cell_CRC|C157_N_0_0_0_c1_v3,0.0,0.0,0.6901408450704225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09859154929577464,0.2112676056338028,Control,
2020_Drokhlyansky_Cell_EntericNerve|H10_S52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cancer_AdjNorm,CRC
2022_Kumar_CancerDis_Gastric|GSM5573499_sample34,0.0,0.0,0.0,0.0,0.0,0.06354515050167224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8762541806020067,0.016722408026755852,Cancer_Tumor,GC
2020_Litvinukova_Nature_Heart|HCAHeart7833855,0.0,0.0,0.1322314049586777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6198347107438017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24793388429752067,0.0,0.0,0.0,Control,
2022_TabulaSapiens_Science_TabulaSapiens|TSP4_Muscle_diaphragm_smartseq2,0.0,0.00909090909090909,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04090909090909091,0.0,0.0,Control,
2022_Gur_Cell_Sceleroderma|GSM5837676_AB9352,0.0,0.0,0.7065217391304348,0.0,0.0,0.0,0.0,0.0,0.0,0.18478260869565216,0.03260869565217391,0.0,0.0,0.06521739130434782,0.010869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2022_Gur_Cell_Sceleroderma|GSM5837527_AB8323,0.0,0.0,0.5961538461538461,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.019230769230769232,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.3269230769230769,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
2023_Kumar_Nature_Breast|hbca_n18,0.0,0.0,0.030084235860409144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9699157641395909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2022_Gur_Cell_Sceleroderma|GSM5837141_AB13808,0.0,0.0,0.8515625,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0078125,0.0,0.0078125,0.0,0.0,0.0,0.0546875,0.0,0.046875,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
2023_Kumar_Nature_Breast|hbca_n24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2023_Kumar_Nature_Breast|hbca_c72,0.36693548387096775,0.0,0.4637096774193548,0.1346774193548387,0.0008064516129032258,0.0,0.0,0.0,0.013709677419354839,0.0,0.0,0.0,0.020161290322580645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2022_Hwang_NatGenet_PDAC|U7_Untreated,0.0,0.0,0.0,0.0,0.13315926892950392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8668407310704961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cancer_Tumor,PC
2023_Kumar_Nature_Breast|hbca_c18,0.8686274509803922,0.0,0.0,0.0,0.0,0.13137254901960785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2022_Reichart_Science_Heart|BO_H24_LV0_premrna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
2023_Kumar_Nature_Breast|hbca_c16,0.7071369975389664,0.06316652994257588,0.21082854799015588,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2022_Gur_Cell_Sceleroderma|GSM5837120_AB13781,0.0,0.0,0.821256038647343,0.0,0.0,0.0,0.0,0.0,0.0,0.16908212560386474,0.00966183574879227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2023_Fonseca_NatGenet_Endometriosis|sample8,0.11725293132328309,0.45896147403685095,0.26800670016750416,0.0,0.0,0.0,0.0,0.0,0.0,0.0016750418760469012,0.0,0.0,0.02512562814070352,0.0,0.0,0.0,0.005025125628140704,0.0,0.0,0.12395309882747069,0.0,0.0,0.0,0.0,Control,
2022_Reichart_Science_Heart|BO_H67_S00_premrna,0.0,0.0,0.033950617283950615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3734567901234568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5925925925925926,0.0,0.0,0.0,Control,
2020_Litvinukova_Nature_Heart|HCAHeartST13146208,0.3273809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5952380952380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07738095238095238,0.0,0.0,0.0,Control,
2021_Wu_NatGenet_Breast|CID3838,0.0,0.0,0.021164021164021163,0.0,0.9788359788359788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cancer_Tumor,BRCA
2023_Monavarfeshani_PNAS_Eye|Hu221OSON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2022_Gur_Cell_Sceleroderma|GSM5837403_AB7742,0.0,0.0,0.38571428571428573,0.014285714285714285,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,0.11428571428571428,0.0,0.0,0.04285714285714286,0.0,0.22857142857142856,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
2023_Kumar_Nature_Breast|hbca_c71,0.6591503267973856,0.0,0.33202614379084966,0.008823529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2023_Kong_Immunity_CD|N165697_L2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15873015873015872,0.8412698412698413,Non-malignant disease,
2022_vanZyl_PNAS_Eye|Hu216IrisPS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04787812840043525,0.9521218715995647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2022_Gur_Cell_Sceleroderma|GSM5837587_AB8670,0.0,0.0,0.550561797752809,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.1797752808988764,0.0,0.0,0.0,0.0898876404494382,0.0,0.0,0.16853932584269662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2022_Gur_Cell_Sceleroderma|GSM5837171_AB13838,0.0,0.0,0.968503937007874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007874015748031496,0.0,0.0,0.0,0.0,0.0,0.023622047244094488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
2022_Gur_Cell_Sceleroderma|GSM5837652_AB9101,0.0,0.0,0.3076923076923077,0.0,0.038461538461538464,0.0,0.0,0.0,0.038461538461538464,0.057692307692307696,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.3269230769230769,0.0,0.21153846153846154,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
2022_TabulaSapiens_Science_TabulaSapiens|TSP2_Lung_Neuron_smartseq2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2023_Kumar_Nature_Breast|hbca_c02,0.0,0.0,0.9597570235383447,0.040242976461655276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cancer_Tumor,BRCA
2022_Gur_Cell_Sceleroderma|GSM5837627_AB8913,0.0,0.0,0.6588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.25882352941176473,0.011764705882352941,0.0,0.0,0.023529411764705882,0.0,0.0,0.047058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2023_Fonseca_NatGenet_Endometriosis|sample31,0.0989093644227153,0.025949605114704778,0.0,0.0,0.0,0.0,0.0,0.005641218503196691,0.0,0.0,0.0,0.0,0.000752162467092892,0.0,0.0,0.0,0.0,0.0,0.0,0.8687476494922903,0.0,0.0,0.0,0.0,Control,
2020_Litvinukova_Nature_Heart|HCAHeart7745968,0.0,0.0,0.8559322033898306,0.0,0.0,0.0,0.06779661016949153,0.059322033898305086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.0,0.0,0.0,Control,
2023_Lake_Nature_Kidney|KM103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2022_Reichart_Science_Heart|IC_H03_LV0_premrna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34782608695652173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6521739130434783,0.0,0.0,0.0,Non-malignant disease,
2023_Kumar_Nature_Breast|hbca_c156,0.25405971712938713,0.07647983237297014,0.6322682032477737,0.03719224724986904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cancer_Tumor,BRCA
2020_Litvinukova_Nature_Heart|HCAHeartST11350184,0.0,0.0,0.5972850678733032,0.0,0.0,0.0,0.0,0.004524886877828055,0.0,0.0,0.0,0.0,0.34841628959276016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049773755656108594,0.0,0.0,0.0,Control,
2022_Emont_Nature_WAT|Hs_OAT_253-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2020_Adams_SciAdv_IPF|192C-a,0.6363636363636364,0.0,0.2909090909090909,0.0,0.0,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2022_Gur_Cell_Sceleroderma|GSM5837040_AB11873,0.0,0.0,0.6923076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.24358974358974358,0.02564102564102564,0.0,0.0,0.01282051282051282,0.0,0.0,0.01282051282051282,0.0,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,Control,
2020_Habermann_SciAdv_Lung-COVID19|GSM5226577_C54ctr,0.0,0.0,0.0529595015576324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9470404984423676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2023_Fonseca_NatGenet_Endometriosis|sample17,0.5224839400428265,0.027837259100642397,0.38329764453961457,0.0,0.0,0.0,0.0,0.017130620985010708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021413276231263382,0.027837259100642397,Non-malignant disease,
2023_Kumar_Nature_Breast|hbca_c67,0.06896551724137931,0.5486245641224332,0.37117396358000776,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2022_Gur_Cell_Sceleroderma|GSM5837317_AB7278,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.0,0.0,0.01,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2022_Gur_Cell_Sceleroderma|GSM5837586_AB8669,0.0,0.0,0.6931818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.022727272727272728,0.0,0.0,0.045454545454545456,0.0,0.0,0.11363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2022_Gur_Cell_Sceleroderma|GSM5837359_AB7462,0.0,0.0,0.6081081081081081,0.0,0.0,0.0,0.0,0.0,0.0,0.28378378378378377,0.05405405405405406,0.0,0.013513513513513514,0.0,0.0,0.0,0.02702702702702703,0.0,0.013513513513513514,0.0,0.0,0.0,0.0,0.0,Control,
2023_Kumar_Nature_Breast|hbca_c142,0.7491877842755036,0.031189083820662766,0.08122157244964262,0.13840155945419103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2021_Melms_Nature_Lung-COVID19|L16cov,0.0,0.0,0.0,0.0,0.024875621890547265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9751243781094527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
2021_Pal_EMBO_Breast|GSM4909278_B1-MH0033,0.9696561024949427,0.030343897505057317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Non-malignant disease,
2023_Fonseca_NatGenet_Endometriosis|sample42,0.0967741935483871,0.8652751423149905,0.011385199240986717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003795066413662239,0.0,0.0,0.0,0.0,0.0,0.0,0.022770398481973434,0.0,0.0,0.0,0.0,Non-malignant disease,
2022_Reichart_Science_Heart|BO_H07_LV0_premrna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4368340943683409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.563165905631659,0.0,0.0,0.0,Non-malignant disease,
2023_Kumar_Nature_Breast|hbca_c161,0.6015712682379349,0.14029180695847362,0.23120089786756454,0.014590347923681257,0.0,0.0,0.0,0.0,0.005611672278338945,0.0,0.0,0.0,0.006734006734006734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cancer_Tumor,BRCA
2023_Hickey_Nature_Intestine|B010-A-101,0.07547169811320754,0.0,0.0880503144654088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0440251572327044,0.006289308176100629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.389937106918239,0.39622641509433965,Control,
2022_Emont_Nature_WAT|Hs_OAT_01-1,0.0,0.0,0.05410628019323672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9458937198067633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2023_Kong_Immunity_CD|N128400_L,0.0,0.04830917874396135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09178743961352658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1932367149758454,0.6666666666666666,Non-malignant disease,
2023_Kumar_Nature_Breast|hbca_c115,0.039162112932604735,0.01912568306010929,0.9398907103825137,0.0018214936247723133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2023_Fonseca_NatGenet_Endometriosis|sample28,0.014586709886547812,0.0,0.9643435980551054,0.0,0.004862236628849271,0.0,0.0,0.0,0.0,0.0,0.0008103727714748784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01539708265802269,0.0,0.0,0.0,0.0,Non-malignant disease,
2020_Drokhlyansky_Cell_EntericNerve|Pool_S56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9869976359338062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013002364066193853,0.0,0.0,0.0,Cancer_AdjNorm,CRC
2022_Hwang_NatGenet_PDAC|T11_CRT,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9743589743589743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cancer_Tumor,PC
2022_vanZyl_PNAS_Eye|Hu216IrisPS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08620689655172414,0.9137931034482759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2023_Kong_Immunity_CD|H101694_L,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.8947368421052632,Control,
2020_Drokhlyansky_Cell_EntericNerve|H3_S36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cancer_AdjNorm,CRC
2020_Litvinukova_Nature_Heart|HCAHeartST13146205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2022_Emont_Nature_WAT|Hs_OAT_10-1,0.0,0.0,0.018590998043052837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9814090019569471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2022_vanZyl_PNAS_Eye|Hu218Iris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05846153846153846,0.9415384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2022_Emont_Nature_WAT|Hs_SAT_SVF_237-1A-1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2023_Hickey_Nature_Intestine|B011-A-001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4672897196261682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21962616822429906,0.3130841121495327,Control,
2023_Monavarfeshani_PNAS_Eye|Pt6PeripapillarySclera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3927765237020316,0.0,0.0,0.0,0.6072234762979684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2022_Gur_Cell_Sceleroderma|GSM5837633_AB8919,0.0,0.0,0.8082191780821918,0.0,0.0,0.0,0.0,0.0,0.0,0.1232876712328767,0.0136986301369863,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,0.0410958904109589,0.0,0.0,0.0,0.0,0.0,Control,
2022_Reichart_Science_Heart|BO_H80_LV0_premrna,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34782608695652173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6521739130434783,0.0,0.0,0.0,Non-malignant disease,
2022_vanZyl_PNAS_Eye|Hu216Cornea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2023_Kumar_Nature_Breast|hbca_c75,0.7857142857142857,0.014911014911014911,0.19937469937469937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2023_Kong_Immunity_CD|N51_LP_A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14666666666666667,0.36,Control,
2022_Kumar_CancerDis_Gastric|GSM5573500_sample35,0.46621621621621623,0.0,0.3108108108108108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20270270270270271,0.02027027027027027,Cancer_AdjNorm,GC
2020_Adams_SciAdv_IPF|137C-b,0.13432835820895522,0.0,0.8656716417910447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Control,
2023_Kong_Immunity_CD|H197396_N4,0.0,0.031007751937984496,0.29069767441860467,0.0,0.0,0.0,0.0,0.06201550387596899,0.05426356589147287,0.0,0.0,0.0,0.0,0.10077519379844961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24806201550387597,0.2131782945736434,Control,
